"","sp_name","sp_subtribe","sp_lat","sp_lon"
"1272","Mauritia_flexuosa","Mauritiinae",6.073373,-67.519041
"1273","Mauritia_flexuosa","Mauritiinae",-1.042,-76.886
"1274","Mauritia_flexuosa","Mauritiinae",-0.097778,-76.151944
"1275","Mauritia_flexuosa","Mauritiinae",-1.0425,-76.886389
"1276","Mauritia_flexuosa","Mauritiinae",-10.172778,-75.231389
"1277","Mauritia_flexuosa","Mauritiinae",-10.172778,-75.231389
"1278","Mauritia_flexuosa","Mauritiinae",-19.294722,-51.069167
"1279","Mauritia_flexuosa","Mauritiinae",-0.371806,-65.14
"1280","Mauritia_flexuosa","Mauritiinae",-3.75,-76.433
"1281","Mauritia_flexuosa","Mauritiinae",-4.75,-75.666
"1282","Mauritia_flexuosa","Mauritiinae",-20.321111,-55.666667
"1283","Mauritia_flexuosa","Mauritiinae",0,0
"1284","Mauritia_flexuosa","Mauritiinae",-7.433333,-34.866667
"1285","Mauritia_flexuosa","Mauritiinae",-4.182394,-69.942481
"1286","Mauritia_flexuosa","Mauritiinae",-2.8,-65.13
"1287","Mauritia_flexuosa","Mauritiinae",0,0
"1288","Mauritia_flexuosa","Mauritiinae",0,0
"1289","Mauritia_flexuosa","Mauritiinae",0,0
"1290","Mauritia_flexuosa","Mauritiinae",0,0
"1291","Mauritia_flexuosa","Mauritiinae",0,0
"1292","Mauritia_flexuosa","Mauritiinae",-2.30511,-78.1147
"1293","Mauritia_flexuosa","Mauritiinae",-14.366111,-67.959722
"1294","Mauritia_flexuosa","Mauritiinae",-14.366111,-67.959722
"1295","Mauritia_flexuosa","Mauritiinae",2.25,-73.76
"1296","Mauritia_flexuosa","Mauritiinae",2.25,-73.76
"1297","Mauritia_flexuosa","Mauritiinae",2.25,-73.76
"1298","Mauritia_flexuosa","Mauritiinae",-4.06559,-78.9504
"1299","Mauritia_flexuosa","Mauritiinae",-4.06559,-78.9504
"1300","Mauritia_flexuosa","Mauritiinae",-4.06559,-78.9504
"1301","Mauritia_flexuosa","Mauritiinae",-19.108333,-48.178889
"1302","Mauritia_flexuosa","Mauritiinae",-1.43,-72.87
"1303","Mauritia_flexuosa","Mauritiinae",-1.03,-77.67
"1304","Mauritia_flexuosa","Mauritiinae",0,0
"1305","Mauritia_flexuosa","Mauritiinae",-15.779722,-47.929722
"1306","Mauritia_flexuosa","Mauritiinae",-15.779722,-47.929722
"1307","Mauritia_flexuosa","Mauritiinae",0,0
"1308","Mauritia_flexuosa","Mauritiinae",0,0
"1309","Mauritia_flexuosa","Mauritiinae",-5.2917,-73.1639
"1310","Mauritia_flexuosa","Mauritiinae",0,0
"1311","Mauritia_flexuosa","Mauritiinae",-17.7,-44.316667
"1312","Mauritia_flexuosa","Mauritiinae",4.298611,-72.568333
"1313","Mauritia_flexuosa","Mauritiinae",-16.6,-42.85
"1314","Mauritia_flexuosa","Mauritiinae",-8.3817,-71.7414
"1315","Mauritia_flexuosa","Mauritiinae",-8.381667,-71.741389
"1316","Mauritia_flexuosa","Mauritiinae",5.737222,-70.965278
"1317","Mauritia_flexuosa","Mauritiinae",-20.184444,-47.716111
"1318","Mauritia_flexuosa","Mauritiinae",-20.205,-47.641111
"1319","Mauritia_flexuosa","Mauritiinae",-20.184444,-47.716111
"1320","Mauritia_flexuosa","Mauritiinae",-20.194105642258,-47.7004691150206
"1321","Mauritia_flexuosa","Mauritiinae",0,0
"1322","Mauritia_flexuosa","Mauritiinae",-0.61125,-76.459517
"1323","Mauritia_flexuosa","Mauritiinae",-16.11666,-62.01666
"1324","Mauritia_flexuosa","Mauritiinae",-0.4189,-62.9331
"1325","Mauritia_flexuosa","Mauritiinae",-0.4189,-62.9331
"1326","Mauritia_flexuosa","Mauritiinae",-0.4189,-62.9331
"1327","Mauritia_flexuosa","Mauritiinae",2.78,-71.4
"1328","Mauritia_flexuosa","Mauritiinae",2.510278,-72.785556
"1329","Mauritia_flexuosa","Mauritiinae",-13.73388,-61.38805
"1330","Mauritia_flexuosa","Mauritiinae",-13.925555,-48.337777
"1331","Mauritia_flexuosa","Mauritiinae",-13.925556,-48.337778
"1332","Mauritia_flexuosa","Mauritiinae",10.611195,-61.193151
"1333","Mauritia_flexuosa","Mauritiinae",-19.233333,-54.7
"1334","Mauritia_flexuosa","Mauritiinae",-19.233333,-54.7
"1335","Mauritia_flexuosa","Mauritiinae",-0.43333,-76.6
"1336","Mauritia_flexuosa","Mauritiinae",-11.73333,-67.98333
"1337","Mauritia_flexuosa","Mauritiinae",-1.06666,-77.6
"1338","Mauritia_flexuosa","Mauritiinae",-0.166667,-74.833333
"1339","Mauritia_flexuosa","Mauritiinae",-3.91667,-73.75
"1340","Mauritia_flexuosa","Mauritiinae",-2.883333,-59.97
"1341","Mauritia_flexuosa","Mauritiinae",-7.666667,-72.92
"1342","Mauritia_flexuosa","Mauritiinae",-7.67,-72.92
"1343","Mauritia_flexuosa","Mauritiinae",-7.67,-72.92
"1344","Mauritia_flexuosa","Mauritiinae",-14.45,-67.88333
"1345","Mauritia_flexuosa","Mauritiinae",-14.45,-67.88
"1346","Mauritia_flexuosa","Mauritiinae",-11.23,-69.22
"1347","Mauritia_flexuosa","Mauritiinae",1.083333,-72.666667
"1348","Mauritia_flexuosa","Mauritiinae",2.08,-59.25
"1349","Mauritia_flexuosa","Mauritiinae",2.083333,-59.25
"1350","Mauritia_flexuosa","Mauritiinae",-1.05,-77.666
"1351","Mauritia_flexuosa","Mauritiinae",-1.05,-77.666
"1352","Mauritia_flexuosa","Mauritiinae",-1.05,-77.66666
"1353","Mauritia_flexuosa","Mauritiinae",-1.05,-77.66666
"1354","Mauritia_flexuosa","Mauritiinae",0,0
"1355","Mauritia_flexuosa","Mauritiinae",-0.13333,-76.36666
"1356","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1357","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1358","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1359","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1360","Mauritia_flexuosa","Mauritiinae",0,0
"1361","Mauritia_flexuosa","Mauritiinae",-0.9,-77.81666
"1362","Mauritia_flexuosa","Mauritiinae",-0.9,-77.816
"1363","Mauritia_flexuosa","Mauritiinae",-1.07,-77.77
"1364","Mauritia_flexuosa","Mauritiinae",1.65,-58.633
"1365","Mauritia_flexuosa","Mauritiinae",1.65,-58.63
"1366","Mauritia_flexuosa","Mauritiinae",-2.883333,-59.97
"1367","Mauritia_flexuosa","Mauritiinae",-2.95487,-59.928188
"1368","Mauritia_flexuosa","Mauritiinae",-2.955,-59.928056
"1369","Mauritia_flexuosa","Mauritiinae",-10.6552313173828,-68.5061280882411
"1370","Mauritia_flexuosa","Mauritiinae",-0.86666,-76.08333
"1371","Mauritia_flexuosa","Mauritiinae",5.321667,-72.3875
"1372","Mauritia_flexuosa","Mauritiinae",-0.466,-77.1
"1373","Mauritia_flexuosa","Mauritiinae",-0.46666,-77.1
"1374","Mauritia_flexuosa","Mauritiinae",-0.47,-77.1
"1375","Mauritia_flexuosa","Mauritiinae",0.016,-76.183
"1376","Mauritia_flexuosa","Mauritiinae",0.01666,-76.18333
"1377","Mauritia_flexuosa","Mauritiinae",-0.77,-71.89
"1378","Mauritia_flexuosa","Mauritiinae",-0.88,-71.81
"1379","Mauritia_flexuosa","Mauritiinae",-0.88,-71.81
"1380","Mauritia_flexuosa","Mauritiinae",-0.77,-71.89
"1381","Mauritia_flexuosa","Mauritiinae",-1.41,-70.88
"1382","Mauritia_flexuosa","Mauritiinae",-1.41,-70.88
"1383","Mauritia_flexuosa","Mauritiinae",-1.41,-70.9
"1384","Mauritia_flexuosa","Mauritiinae",-1.41944,-70.88611
"1385","Mauritia_flexuosa","Mauritiinae",-1.22,-70.84
"1386","Mauritia_flexuosa","Mauritiinae",-1.01666,-75.78333
"1387","Mauritia_flexuosa","Mauritiinae",-1.22,-70.84
"1388","Mauritia_flexuosa","Mauritiinae",-12.1425,-45.451944
"1389","Mauritia_flexuosa","Mauritiinae",-11.083333,-45.333333
"1390","Mauritia_flexuosa","Mauritiinae",-12.13,-45
"1391","Mauritia_flexuosa","Mauritiinae",-12.13,-45
"1392","Mauritia_flexuosa","Mauritiinae",-1.06666,-77.6
"1393","Mauritia_flexuosa","Mauritiinae",-9.733333,-65.18
"1394","Mauritia_flexuosa","Mauritiinae",-2.333333,-75.883333
"1395","Mauritia_flexuosa","Mauritiinae",-9.73,-65.18
"1396","Mauritia_flexuosa","Mauritiinae",-9.733333,-65.183333
"1397","Mauritia_flexuosa","Mauritiinae",-9.733333,-65.183333
"1398","Mauritia_flexuosa","Mauritiinae",-9.73,-65.18
"1399","Mauritia_flexuosa","Mauritiinae",-9.733333,-65.183333
"1400","Mauritia_flexuosa","Mauritiinae",-3.75,-73.25
"1401","Mauritia_flexuosa","Mauritiinae",-3.208889,-70.315
"1402","Mauritia_flexuosa","Mauritiinae",-0.7,-50.18
"1403","Mauritia_flexuosa","Mauritiinae",-0.7,-50.18
"1404","Mauritia_flexuosa","Mauritiinae",-0.7,-50.183333
"1405","Mauritia_flexuosa","Mauritiinae",-0.7,-50.183333
"1406","Mauritia_flexuosa","Mauritiinae",-0.7,-50.183333
"1407","Mauritia_flexuosa","Mauritiinae",-0.589125,-72.376645
"1408","Mauritia_flexuosa","Mauritiinae",-0.601111,-72.398333
"1409","Mauritia_flexuosa","Mauritiinae",-0.694722,-72.573611
"1410","Mauritia_flexuosa","Mauritiinae",9.066667,-79.65
"1411","Mauritia_flexuosa","Mauritiinae",-1.09,-71.14
"1412","Mauritia_flexuosa","Mauritiinae",-1.09944,-71.14361
"1413","Mauritia_flexuosa","Mauritiinae",-1.166389,-71.055556
"1414","Mauritia_flexuosa","Mauritiinae",-1.22,-70.84
"1415","Mauritia_flexuosa","Mauritiinae",-3.4167,-78.4833
"1416","Mauritia_flexuosa","Mauritiinae",-0.533333,-76.383333
"1417","Mauritia_flexuosa","Mauritiinae",-0.53,-76.38
"1418","Mauritia_flexuosa","Mauritiinae",-0.533,-76.383
"1419","Mauritia_flexuosa","Mauritiinae",-5.96666,-76.21666
"1420","Mauritia_flexuosa","Mauritiinae",-7.309167,-43.035278
"1421","Mauritia_flexuosa","Mauritiinae",-17.5,-61.5
"1422","Mauritia_flexuosa","Mauritiinae",-16,-62
"1423","Mauritia_flexuosa","Mauritiinae",-16.033611,-61.999722
"1424","Mauritia_flexuosa","Mauritiinae",-16,-62
"1425","Mauritia_flexuosa","Mauritiinae",4.5,-61.58
"1426","Mauritia_flexuosa","Mauritiinae",-3.25,-75.833333
"1427","Mauritia_flexuosa","Mauritiinae",-0.3,-76.333
"1428","Mauritia_flexuosa","Mauritiinae",-0.3,-76.33333
"1429","Mauritia_flexuosa","Mauritiinae",-0.3,-76.33
"1430","Mauritia_flexuosa","Mauritiinae",-13.08333,-67.25
"1431","Mauritia_flexuosa","Mauritiinae",-1.09,-71.07
"1432","Mauritia_flexuosa","Mauritiinae",-1.09,-71.08
"1433","Mauritia_flexuosa","Mauritiinae",-1.09,-71.07
"1434","Mauritia_flexuosa","Mauritiinae",-1.09,-71.07
"1435","Mauritia_flexuosa","Mauritiinae",-1.09,-71.07
"1436","Mauritia_flexuosa","Mauritiinae",-12,-70.25
"1437","Mauritia_flexuosa","Mauritiinae",-12,-70.25
"1438","Mauritia_flexuosa","Mauritiinae",-11.83333,-71.41666
"1439","Mauritia_flexuosa","Mauritiinae",-11.83333,-71.41666
"1440","Mauritia_flexuosa","Mauritiinae",-1.42,-48.45
"1441","Mauritia_flexuosa","Mauritiinae",-1.42,-48.45
"1442","Mauritia_flexuosa","Mauritiinae",-0.644444,-72.305
"1443","Mauritia_flexuosa","Mauritiinae",-0.644444,-72.305
"1444","Mauritia_flexuosa","Mauritiinae",-0.083,-76.883
"1445","Mauritia_flexuosa","Mauritiinae",-0.08333,-76.88333
"1446","Mauritia_flexuosa","Mauritiinae",-9.25,-75.58333
"1447","Mauritia_flexuosa","Mauritiinae",-9.25,-75.583333
"1448","Mauritia_flexuosa","Mauritiinae",-15.65,-63.08
"1449","Mauritia_flexuosa","Mauritiinae",-15.65,-63.08
"1450","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1451","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1452","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1453","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1454","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1455","Mauritia_flexuosa","Mauritiinae",-6.5,-47.5
"1456","Mauritia_flexuosa","Mauritiinae",-0.65,-72.3
"1457","Mauritia_flexuosa","Mauritiinae",-1.09,-71.08
"1458","Mauritia_flexuosa","Mauritiinae",-0.5,-76.42
"1459","Mauritia_flexuosa","Mauritiinae",-0.5,-76.58
"1460","Mauritia_flexuosa","Mauritiinae",-12.836944,-69.293055
"1461","Mauritia_flexuosa","Mauritiinae",-3.83333,-73.5
"1462","Mauritia_flexuosa","Mauritiinae",-3.83333,-73.5
"1463","Mauritia_flexuosa","Mauritiinae",-4.16666,-72.83333
"1464","Mauritia_flexuosa","Mauritiinae",0,0
"1465","Mauritia_flexuosa","Mauritiinae",6.216667,-68.816667
"1466","Mauritia_flexuosa","Mauritiinae",-4.2,-69.93333
"1467","Mauritia_flexuosa","Mauritiinae",1.25,-70.21666
"1468","Mauritia_flexuosa","Mauritiinae",1.190556,-70.220278
"1469","Mauritia_flexuosa","Mauritiinae",1.246667,-70.237222
"1470","Mauritia_flexuosa","Mauritiinae",1.423333,-75.714722
"1471","Mauritia_flexuosa","Mauritiinae",1.423333,-75.714722
"1472","Mauritia_flexuosa","Mauritiinae",10.283333,-64.4
"1473","Mauritia_flexuosa","Mauritiinae",-0.579948,-60.618739
"1474","Mauritia_flexuosa","Mauritiinae",10.28,-64.4
"1475","Mauritia_flexuosa","Mauritiinae",-0.58,-60.618611
"1476","Mauritia_flexuosa","Mauritiinae",7.6667,-66.2667
"1477","Mauritia_flexuosa","Mauritiinae",3.801667,-67.643056
"1478","Mauritia_flexuosa","Mauritiinae",5.58,-67.6
"1479","Mauritia_flexuosa","Mauritiinae",5.583333,-67.6
"1480","Mauritia_flexuosa","Mauritiinae",5.583333,-67.6
"1481","Mauritia_flexuosa","Mauritiinae",4.92,-55.17
"1482","Mauritia_flexuosa","Mauritiinae",4.92,-55.17
"1483","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1484","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1485","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1486","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1487","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1488","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1489","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1490","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1491","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1492","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1493","Mauritia_flexuosa","Mauritiinae",5,-55.15
"1494","Mauritia_flexuosa","Mauritiinae",3.35,-55.433333
"1495","Mauritia_flexuosa","Mauritiinae",3.35,-55.433333
"1496","Mauritia_flexuosa","Mauritiinae",3.35,-55.433333
"1497","Mauritia_flexuosa","Mauritiinae",3.583889,-57.673056
"1498","Mauritia_flexuosa","Mauritiinae",3.583889,-57.673056
"1499","Mauritia_flexuosa","Mauritiinae",3.583889,-57.673056
"1500","Mauritia_flexuosa","Mauritiinae",3.583889,-57.673056
"1501","Mauritia_flexuosa","Mauritiinae",10.611195,-61.193151
"1502","Mauritia_flexuosa","Mauritiinae",4.77,-63.3
"1503","Mauritia_flexuosa","Mauritiinae",10.611195,-61.193151
"1504","Mauritia_flexuosa","Mauritiinae",0.075278,-71.154722
"1505","Mauritia_flexuosa","Mauritiinae",0.075278,-71.154722
"1506","Mauritia_flexuosa","Mauritiinae",0.075278,-71.154722
"1507","Mauritia_flexuosa","Mauritiinae",0.075278,-71.154722
"1508","Mauritia_flexuosa","Mauritiinae",-0.441389,-59.151389
"1509","Mauritia_flexuosa","Mauritiinae",-0.068611,-74.660833
"1510","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1511","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1512","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1513","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1514","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1515","Mauritia_flexuosa","Mauritiinae",4.343333,-72.341944
"1516","Mauritia_flexuosa","Mauritiinae",6.3333,-63.5
"1517","Mauritia_flexuosa","Mauritiinae",6.3333,-63.5
"1518","Mauritia_flexuosa","Mauritiinae",1.6025,-75.572778
"1519","Mauritia_flexuosa","Mauritiinae",1.6025,-75.572778
"1520","Mauritia_flexuosa","Mauritiinae",1.6025,-75.572778
"1521","Mauritia_flexuosa","Mauritiinae",1.6025,-75.572778
"1522","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1523","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1524","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1525","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1526","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1527","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1528","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1529","Mauritia_flexuosa","Mauritiinae",0.144444,-75.841389
"1530","Mauritia_flexuosa","Mauritiinae",1.015,-71.293889
"1531","Mauritia_flexuosa","Mauritiinae",2.573333,-72.645
"1532","Mauritia_flexuosa","Mauritiinae",2.573333,-72.645
"1533","Mauritia_flexuosa","Mauritiinae",-3.762169,-73.287607
"1534","Mauritia_flexuosa","Mauritiinae",-3.762169,-73.287607
"1535","Mauritia_flexuosa","Mauritiinae",-3.762169,-73.287607
"1536","Mauritia_flexuosa","Mauritiinae",10.611195,-61.193151
"1537","Mauritia_flexuosa","Mauritiinae",-15.23,-56.92
"1538","Mauritia_flexuosa","Mauritiinae",-15.23,-56.92
"1539","Mauritia_flexuosa","Mauritiinae",3.581795,-73.426038
"1540","Mauritia_flexuosa","Mauritiinae",-14.394,-67.637
"1541","Mauritia_flexuosa","Mauritiinae",-11.877778,-45.826944
"1542","Mauritia_flexuosa","Mauritiinae",-11.877778,-45.826944
"1543","Mauritia_flexuosa","Mauritiinae",-11.621667,-46.041667
"1544","Mauritia_flexuosa","Mauritiinae",-10.8339,-52.8731
"1545","Mauritia_flexuosa","Mauritiinae",5.08343,-75.50675
"1546","Mauritia_flexuosa","Mauritiinae",1.246667,-70.237222
"1547","Mauritia_flexuosa","Mauritiinae",-3,-72.08
"1548","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1549","Mauritia_flexuosa","Mauritiinae",-4.1,-72.35
"1550","Mauritia_flexuosa","Mauritiinae",-11.501389,-50.942222
"1551","Mauritia_flexuosa","Mauritiinae",-20.543889,-54.399444
"1552","Mauritia_flexuosa","Mauritiinae",0,0
"1553","Mauritia_flexuosa","Mauritiinae",-20.190278,-47.7
"1554","Mauritia_flexuosa","Mauritiinae",-7.317778,-72.454444
"1555","Mauritiella_armata","Mauritiinae",-11.148888,-46.591944
"1556","Mauritiella_armata","Mauritiinae",-11.148889,-46.591944
"1557","Mauritiella_armata","Mauritiinae",-1.5,-72.7
"1558","Mauritiella_armata","Mauritiinae",-0.04,-70.93
"1559","Mauritiella_armata","Mauritiinae",1.27,-72.63
"1560","Mauritiella_armata","Mauritiinae",1.28,-72.62
"1561","Mauritiella_armata","Mauritiinae",-1.52,-72.68
"1562","Mauritiella_armata","Mauritiinae",-1.52,-72.68
"1563","Mauritiella_armata","Mauritiinae",-1.52,-72.68
"1564","Mauritiella_armata","Mauritiinae",-10.553056,-48.730556
"1565","Mauritiella_armata","Mauritiinae",1.36,-72.92
"1566","Mauritiella_armata","Mauritiinae",-6.043333,-50.208333
"1567","Mauritiella_armata","Mauritiinae",-1.56,-72.69
"1568","Mauritiella_armata","Mauritiinae",-7.559109,-48.060023
"1569","Mauritiella_armata","Mauritiinae",-8.938611,-58.562778
"1570","Mauritiella_armata","Mauritiinae",-1.858583,-45.803806
"1571","Mauritiella_armata","Mauritiinae",-15.174639,-58.302694
"1572","Mauritiella_armata","Mauritiinae",-6.003667,-44.389222
"1573","Mauritiella_armata","Mauritiinae",-2.504444,-54.946111
"1574","Mauritiella_armata","Mauritiinae",-14.487778,-46.113056
"1575","Mauritiella_armata","Mauritiinae",-14.487778,-46.113056
"1576","Mauritiella_armata","Mauritiinae",-6.951389,-47.351666
"1577","Mauritiella_armata","Mauritiinae",-10.919444,-55.460833
"1578","Mauritiella_armata","Mauritiinae",-10.919444,-55.460833
"1579","Mauritiella_armata","Mauritiinae",-10.919444,-55.460833
"1580","Mauritiella_armata","Mauritiinae",-6.951389,-47.351667
"1581","Mauritiella_armata","Mauritiinae",1.12,-72.8
"1582","Mauritiella_armata","Mauritiinae",1.12,-72.8
"1583","Mauritiella_armata","Mauritiinae",-1.888056,-48.770278
"1584","Mauritiella_armata","Mauritiinae",-13.656889,-60.715833
"1585","Mauritiella_armata","Mauritiinae",-13.656944,-60.715833
"1586","Mauritiella_armata","Mauritiinae",-13.656944,-60.715833
"1587","Mauritiella_armata","Mauritiinae",-13.656944,-60.715833
"1588","Mauritiella_armata","Mauritiinae",-13.656944,-60.715833
"1589","Mauritiella_armata","Mauritiinae",-13.656944,-60.715833
"1590","Mauritiella_armata","Mauritiinae",-13.676111,-47.798611
"1591","Mauritiella_armata","Mauritiinae",-13.676139,-47.798639
"1592","Mauritiella_armata","Mauritiinae",-9.634444,-65.043055
"1593","Mauritiella_armata","Mauritiinae",-11.987222,-60.708056
"1594","Mauritiella_armata","Mauritiinae",-15.097389,-59.914694
"1595","Mauritiella_armata","Mauritiinae",-1.619167,-48.976111
"1596","Mauritiella_armata","Mauritiinae",-1.619167,-48.976111
"1597","Mauritiella_armata","Mauritiinae",-1.619167,-48.976111
"1598","Mauritiella_armata","Mauritiinae",-1.619167,-48.976111
"1599","Mauritiella_armata","Mauritiinae",-15.225575,-44.930856
"1600","Mauritiella_armata","Mauritiinae",-15.044139,-59.5
"1601","Mauritiella_armata","Mauritiinae",-13.873611,-47.261111
"1602","Mauritiella_armata","Mauritiinae",-6.220556,-62.154722
"1603","Mauritiella_armata","Mauritiinae",-7.7285,-61.07
"1604","Mauritiella_armata","Mauritiinae",1.4214,-60.9856
"1605","Mauritiella_armata","Mauritiinae",1.421389,-60.985556
"1606","Mauritiella_armata","Mauritiinae",-9.665833,-65.038055
"1607","Mauritiella_armata","Mauritiinae",-9.6658,-64.0381
"1608","Mauritiella_armata","Mauritiinae",-1.316667,-69.716667
"1609","Mauritiella_armata","Mauritiinae",-9.665833,-64.038056
"1610","Mauritiella_armata","Mauritiinae",-9.665833,-65.038056
"1611","Mauritiella_armata","Mauritiinae",-0.29,-72.38
"1612","Mauritiella_armata","Mauritiinae",-12.368278,-46.386167
"1613","Mauritiella_armata","Mauritiinae",1.293611,-66.919028
"1614","Mauritiella_armata","Mauritiinae",3.472361,-67.42175
"1615","Mauritiella_armata","Mauritiinae",0.7,-70.23
"1616","Mauritiella_armata","Mauritiinae",-12.92378,-67.79614
"1617","Mauritiella_armata","Mauritiinae",-12.92378,-67.79614
"1618","Mauritiella_armata","Mauritiinae",0.7,-70.23
"1619","Mauritiella_armata","Mauritiinae",-13.01281,-67.80588
"1620","Mauritiella_armata","Mauritiinae",-13.01281,-67.80589
"1621","Mauritiella_armata","Mauritiinae",-9.3455,-55.1202
"1622","Mauritiella_armata","Mauritiinae",-9.582044,-55.203
"1623","Mauritiella_armata","Mauritiinae",-9.581944,-55.203056
"1624","Mauritiella_armata","Mauritiinae",4.03,-67.71
"1625","Mauritiella_armata","Mauritiinae",4.03,-67.71
"1626","Mauritiella_armata","Mauritiinae",3.87,-67.85
"1627","Mauritiella_armata","Mauritiinae",3.87,-67.85
"1628","Mauritiella_armata","Mauritiinae",-12.516944,-45.095278
"1629","Mauritiella_armata","Mauritiinae",-12.517222,-45.0975
"1630","Mauritiella_armata","Mauritiinae",-4.901,-73.628
"1631","Mauritiella_armata","Mauritiinae",-4.901,-73.628
"1632","Mauritiella_armata","Mauritiinae",-4.901,-73.628
"1633","Mauritiella_armata","Mauritiinae",-4.901,-73.628
"1634","Mauritiella_armata","Mauritiinae",-11.044167,-45.071944
"1635","Mauritiella_armata","Mauritiinae",-4,-73.443
"1636","Mauritiella_armata","Mauritiinae",-9.95083,-65.39666
"1637","Mauritiella_armata","Mauritiinae",-1.048167,-46.694833
"1638","Mauritiella_armata","Mauritiinae",-7.028333,-47.467777
"1639","Mauritiella_armata","Mauritiinae",-7.028333,-47.467778
"1640","Mauritiella_armata","Mauritiinae",6.073373,-67.519041
"1641","Mauritiella_armata","Mauritiinae",6.073373,-67.519041
"1642","Mauritiella_armata","Mauritiinae",6.073373,-67.519041
"1643","Mauritiella_armata","Mauritiinae",-3.79,-70.43
"1644","Mauritiella_armata","Mauritiinae",3.43,-67.9
"1645","Mauritiella_armata","Mauritiinae",-3.75,-76.433
"1646","Mauritiella_armata","Mauritiinae",-14.579444,-60.912778
"1647","Mauritiella_armata","Mauritiinae",-3.75,-76.43333
"1648","Mauritiella_armata","Mauritiinae",-3.75,-76.43
"1649","Mauritiella_armata","Mauritiinae",-14.5794,-60.9128
"1650","Mauritiella_armata","Mauritiinae",-3.75,-76.43
"1651","Mauritiella_armata","Mauritiinae",-14.5794,-60.9128
"1652","Mauritiella_armata","Mauritiinae",1.31,-75.81
"1653","Mauritiella_armata","Mauritiinae",1.31,-75.81
"1654","Mauritiella_armata","Mauritiinae",-0.4,-76.6
"1655","Mauritiella_armata","Mauritiinae",-0.4,-76.6
"1656","Mauritiella_armata","Mauritiinae",-13.341944,-48.060833
"1657","Mauritiella_armata","Mauritiinae",-11.4099,-41.2809
"1658","Mauritiella_armata","Mauritiinae",-11.4099,-41.2809
"1659","Mauritiella_armata","Mauritiinae",-14.816667,-45.966667
"1660","Mauritiella_armata","Mauritiinae",-12.583333,-44.816667
"1661","Mauritiella_armata","Mauritiinae",-12.616667,-44.866667
"1662","Mauritiella_armata","Mauritiinae",-12.583333,-44.816667
"1663","Mauritiella_armata","Mauritiinae",-13.57194,-48.101944
"1664","Mauritiella_armata","Mauritiinae",-13.5719,-48.1019
"1665","Mauritiella_armata","Mauritiinae",-13.571944,-48.101944
"1666","Mauritiella_armata","Mauritiinae",-1.356944,-48.101944
"1667","Mauritiella_armata","Mauritiinae",-14.903888,-45.940277
"1668","Mauritiella_armata","Mauritiinae",-14.903889,-45.940278
"1669","Mauritiella_armata","Mauritiinae",-13.762778,-49.028611
"1670","Mauritiella_armata","Mauritiinae",0.181944,-72.608611
"1671","Mauritiella_armata","Mauritiinae",-1.43,-72.87
"1672","Mauritiella_armata","Mauritiinae",-13.2,-56
"1673","Mauritiella_armata","Mauritiinae",-13.2,-56
"1674","Mauritiella_armata","Mauritiinae",-13.2,-56
"1675","Mauritiella_armata","Mauritiinae",-13.2,-56
"1676","Mauritiella_armata","Mauritiinae",-11.0544,-51.8314
"1677","Mauritiella_armata","Mauritiinae",-1.29,-69.61
"1678","Mauritiella_armata","Mauritiinae",-0.54,-72.32
"1679","Mauritiella_armata","Mauritiinae",-14.51666,-61.11666
"1680","Mauritiella_armata","Mauritiinae",4.45,-58.7833
"1681","Mauritiella_armata","Mauritiinae",4.45,-58.78
"1682","Mauritiella_armata","Mauritiinae",-17.75,-61.78333
"1683","Mauritiella_armata","Mauritiinae",-13.33,-48.14
